com.samsung.shealth.stress,6272009,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62650131,2024-04-22 20:00:00.000,,19c7f18a-80ad-4345-b35d-5da137f126b0.binning_data.json,10011,62650131,2024-04-22 21:09:24.157,2024-04-22 21:09:24.157,100.0,0.0,66.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-22 20:59:59.999,19c7f18a-80ad-4345-b35d-5da137f126b0,
62650131,2024-04-22 21:00:00.000,,a1e13866-d2a6-4f21-bd97-c57cea7cef60.binning_data.json,10011,62650131,2024-04-22 22:12:49.391,2024-04-22 22:12:49.391,100.0,15.0,94.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-22 21:59:59.999,a1e13866-d2a6-4f21-bd97-c57cea7cef60,
62650131,2024-04-22 22:00:00.000,,ff21c770-6808-421e-b6a6-50f50d6eb4ac.binning_data.json,10011,62650131,2024-04-22 23:05:19.104,2024-04-22 23:05:19.104,100.0,1.0,70.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-22 22:59:59.999,ff21c770-6808-421e-b6a6-50f50d6eb4ac,
62650131,2024-04-22 23:00:00.000,,f3a8b3af-668e-43ae-91d6-556b98d24ffb.binning_data.json,10011,62650131,2024-04-23 00:08:28.493,2024-04-23 00:08:28.493,93.0,0.0,23.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-22 23:59:59.999,f3a8b3af-668e-43ae-91d6-556b98d24ffb,
62650131,2024-04-23 00:00:00.000,,7afd6bf7-8051-4afd-b6a0-4637cfb1d85e.binning_data.json,10011,62650131,2024-04-23 01:04:42.608,2024-04-23 01:04:42.608,98.0,5.0,46.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-23 00:59:59.999,7afd6bf7-8051-4afd-b6a0-4637cfb1d85e,
62650131,2024-04-23 01:00:00.000,,806c6cc8-f58f-42b1-95a9-d000a5acfba3.binning_data.json,10011,62650131,2024-04-24 01:02:00.762,2024-04-23 01:40:47.168,91.0,5.0,28.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-23 01:59:59.999,806c6cc8-f58f-42b1-95a9-d000a5acfba3,
62650131,2024-04-24 01:00:00.000,,d3bd0926-a38c-46dc-aedd-4fbb9443cfbd.binning_data.json,10011,62650131,2024-04-24 02:01:59.672,2024-04-24 01:02:21.272,100.0,92.0,99.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 01:59:59.999,d3bd0926-a38c-46dc-aedd-4fbb9443cfbd,
62650131,2024-04-24 02:00:00.000,,7e4932a9-a809-4e63-ba2f-7b6697c698f0.binning_data.json,10011,62650131,2024-04-24 03:55:28.449,2024-04-24 02:01:59.860,100.0,100.0,100.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 02:59:59.999,7e4932a9-a809-4e63-ba2f-7b6697c698f0,
62650131,2024-04-24 03:00:00.000,,23b772a2-f354-4408-8cc3-6c1501c78544.binning_data.json,10011,62650131,2024-04-24 11:11:52.571,2024-04-24 11:11:52.571,100.0,0.0,50.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 03:59:59.999,23b772a2-f354-4408-8cc3-6c1501c78544,
62650131,2024-04-24 11:00:00.000,,1ebeab25-ff17-48ce-8b6f-820983b12962.binning_data.json,10011,62650131,2024-04-24 12:24:04.793,2024-04-24 12:24:04.793,100.0,0.0,37.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 11:59:59.999,1ebeab25-ff17-48ce-8b6f-820983b12962,
62650131,2024-04-24 12:00:00.000,,7453650e-9fb0-48b3-90a5-be3c450982d3.binning_data.json,10011,62650131,2024-04-24 13:23:42.221,2024-04-24 13:23:42.221,96.0,11.0,52.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 12:59:59.999,7453650e-9fb0-48b3-90a5-be3c450982d3,
62650131,2024-04-24 13:00:00.000,,a0609cda-eb60-4798-b534-410275a6bb3d.binning_data.json,10011,62650131,2024-04-24 15:35:08.008,2024-04-24 15:35:08.008,99.0,3.0,40.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 13:59:59.999,a0609cda-eb60-4798-b534-410275a6bb3d,
62650131,2024-04-24 15:00:00.000,,3e438664-35de-4ec4-8d1d-842a8bd45d32.binning_data.json,10011,62650131,2024-04-24 16:06:39.066,2024-04-24 15:35:09.380,92.0,16.0,48.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 15:59:59.999,3e438664-35de-4ec4-8d1d-842a8bd45d32,
62650131,2024-04-24 16:00:00.000,,f4996392-8891-4a3c-bc2b-aa066637a943.binning_data.json,10011,62650131,2024-04-24 17:09:08.933,2024-04-24 17:09:08.933,100.0,5.0,63.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 16:59:59.999,f4996392-8891-4a3c-bc2b-aa066637a943,
62650131,2024-04-24 17:00:00.000,,c6a3c29f-c9d9-4e97-8b9c-20703478fe6d.binning_data.json,10011,62650131,2024-04-24 18:14:07.338,2024-04-24 17:28:01.089,100.0,0.0,69.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 17:59:59.999,c6a3c29f-c9d9-4e97-8b9c-20703478fe6d,
62650131,2024-04-24 18:00:00.000,,63cd763e-a976-441b-a2e8-10079ebffa65.binning_data.json,10011,62650131,2024-04-24 19:02:01.668,2024-04-24 19:02:01.668,100.0,0.0,66.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 18:59:59.999,63cd763e-a976-441b-a2e8-10079ebffa65,
62650131,2024-04-24 19:00:00.000,,7ee40af4-abf7-4e65-a37f-28fb2fe64478.binning_data.json,10011,62650131,2024-04-24 20:15:54.444,2024-04-24 19:12:22.754,100.0,0.0,51.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 19:59:59.999,7ee40af4-abf7-4e65-a37f-28fb2fe64478,
62650131,2024-04-24 20:00:00.000,,789dd558-e0de-472f-b848-43ab07f6cc8d.binning_data.json,10011,62650131,2024-04-24 21:10:12.313,2024-04-24 20:16:01.875,100.0,0.0,66.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 20:59:59.999,789dd558-e0de-472f-b848-43ab07f6cc8d,
62650131,2024-04-24 21:00:00.000,,56280f76-7bdb-42a6-853a-36a3652be812.binning_data.json,10011,62650131,2024-04-24 22:03:32.415,2024-04-24 22:03:32.415,100.0,1.0,63.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 21:59:59.999,56280f76-7bdb-42a6-853a-36a3652be812,
62650131,2024-04-24 22:00:00.000,,a1df2b17-0d69-494b-971f-dc3b2c3dd91d.binning_data.json,10011,62650131,2024-04-24 23:02:41.229,2024-04-24 22:46:07.766,100.0,1.0,34.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 22:59:59.999,a1df2b17-0d69-494b-971f-dc3b2c3dd91d,
62650131,2024-04-24 23:00:00.000,,4a381440-fdf2-456f-8c29-183b4f889644.binning_data.json,10011,62650131,2024-04-25 00:10:11.750,2024-04-24 23:36:33.572,100.0,0.0,24.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-24 23:59:59.999,4a381440-fdf2-456f-8c29-183b4f889644,
62650131,2024-04-25 00:00:00.000,,3effa7b7-fab1-4a41-af66-cba1a73e2244.binning_data.json,10011,62650131,2024-04-25 01:06:11.917,2024-04-25 01:06:11.917,100.0,0.0,37.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 00:59:59.999,3effa7b7-fab1-4a41-af66-cba1a73e2244,
62650131,2024-04-25 01:00:00.000,,1c721ecc-cad3-4ec7-ab3b-543d598d7690.binning_data.json,10011,62650131,2024-04-25 02:14:56.317,2024-04-25 01:07:21.495,100.0,11.0,73.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 01:59:59.999,1c721ecc-cad3-4ec7-ab3b-543d598d7690,
62650131,2024-04-25 02:00:00.000,,9349e4b9-ce45-43f9-8a88-0b1f756ec085.binning_data.json,10011,62650131,2024-04-25 03:04:25.771,2024-04-25 03:04:25.771,98.0,4.0,72.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 02:59:59.999,9349e4b9-ce45-43f9-8a88-0b1f756ec085,
62650131,2024-04-25 03:00:00.000,,3f0bdcab-0a49-4809-a067-1ea58fc30c5a.binning_data.json,10011,62650131,2024-04-25 04:04:48.565,2024-04-25 04:04:48.565,100.0,3.0,82.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 03:59:59.999,3f0bdcab-0a49-4809-a067-1ea58fc30c5a,
62660011,2024-04-25 11:00:00.000,,25a22404-e7c1-4ac4-bffa-09b3aaabeacf.binning_data.json,10011,62660011,2024-04-25 12:16:52.667,2024-04-25 12:16:52.667,99.0,3.0,37.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 11:59:59.999,25a22404-e7c1-4ac4-bffa-09b3aaabeacf,
62660011,2024-04-25 12:00:00.000,,5275ba9e-091a-488a-be63-7ea6f5b95db3.binning_data.json,10011,62660011,2024-04-25 13:42:40.243,2024-04-25 12:16:53.516,100.0,0.0,32.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 12:59:59.999,5275ba9e-091a-488a-be63-7ea6f5b95db3,
62660011,2024-04-25 13:00:00.000,,cebc2a37-a353-465a-b1fd-23000629faa6.binning_data.json,10011,62660011,2024-04-25 14:02:47.632,2024-04-25 14:02:47.632,100.0,0.0,65.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 13:59:59.999,cebc2a37-a353-465a-b1fd-23000629faa6,
62660011,2024-04-25 14:00:00.000,,a3ffcc11-fa0a-4662-91a1-43b670c1f0b9.binning_data.json,10011,62660011,2024-04-25 15:22:58.640,2024-04-25 15:22:58.640,100.0,5.0,88.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 14:59:59.999,a3ffcc11-fa0a-4662-91a1-43b670c1f0b9,
62660011,2024-04-25 15:00:00.000,,1f05dbe5-3b5f-4fbf-be26-69e9e42b869b.binning_data.json,10011,62660011,2024-04-25 16:07:38.159,2024-04-25 16:07:38.159,100.0,0.0,47.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 15:59:59.999,1f05dbe5-3b5f-4fbf-be26-69e9e42b869b,
62660011,2024-04-25 16:00:00.000,,03b8a050-8904-420b-bad4-404c603dd265.binning_data.json,10011,62660011,2024-04-25 17:21:52.624,2024-04-25 17:21:52.624,100.0,0.0,69.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 16:59:59.999,03b8a050-8904-420b-bad4-404c603dd265,
62660011,2024-04-25 17:00:00.000,,25ac48cc-1d51-46c1-bcae-6341bb6fe09b.binning_data.json,10011,62660011,2024-04-25 18:08:27.085,2024-04-25 17:22:48.706,95.0,3.0,43.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 17:59:59.999,25ac48cc-1d51-46c1-bcae-6341bb6fe09b,
62660011,2024-04-25 18:00:00.000,,c3845f68-d556-49b7-a59e-ec3a567ef83c.binning_data.json,10011,62660011,2024-04-25 19:12:04.433,2024-04-25 19:12:04.433,95.0,13.0,35.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 18:59:59.999,c3845f68-d556-49b7-a59e-ec3a567ef83c,
62660011,2024-04-25 19:00:00.000,,ac3a3e3d-7234-48ae-81fb-0db020bfbce9.binning_data.json,10011,62660011,2024-04-25 20:19:26.837,2024-04-25 20:19:26.837,100.0,4.0,56.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 19:59:59.999,ac3a3e3d-7234-48ae-81fb-0db020bfbce9,
62660011,2024-04-25 20:00:00.000,,171a02b7-d278-4d47-81f9-8dea7bf9a76d.binning_data.json,10011,62660011,2024-04-25 21:05:11.297,2024-04-25 21:05:11.297,85.0,13.0,60.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 20:59:59.999,171a02b7-d278-4d47-81f9-8dea7bf9a76d,
62660011,2024-04-25 21:00:00.000,,22094ff1-7857-4e7c-bded-ab8c9f4c181a.binning_data.json,10011,62660011,2024-04-25 22:09:59.201,2024-04-25 22:09:59.201,100.0,4.0,60.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 21:59:59.999,22094ff1-7857-4e7c-bded-ab8c9f4c181a,
62660011,2024-04-25 22:00:00.000,,3f3b8905-59be-4770-975e-3f55a1a74611.binning_data.json,10011,62660011,2024-04-26 16:16:50.550,2024-04-26 16:16:50.550,100.0,5.0,69.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-25 22:59:59.999,3f3b8905-59be-4770-975e-3f55a1a74611,
62660011,2024-04-26 16:00:00.000,,25518d36-f679-44d9-b369-c472d8c5160e.binning_data.json,10011,62660011,2024-04-26 17:26:49.547,2024-04-26 17:26:49.547,100.0,13.0,71.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-26 16:59:59.999,25518d36-f679-44d9-b369-c472d8c5160e,
62660011,2024-04-26 17:00:00.000,,7a5ef95a-7188-4ffd-888d-62c6d944432d.binning_data.json,10011,62660011,2024-04-26 22:09:10.154,2024-04-26 22:09:10.154,100.0,11.0,60.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-26 17:59:59.999,7a5ef95a-7188-4ffd-888d-62c6d944432d,
62660011,2024-04-26 22:00:00.000,,352bb3a7-21aa-48ca-91b8-b794adcc2104.binning_data.json,10011,62660011,2024-04-26 23:26:35.952,2024-04-26 23:26:35.952,100.0,0.0,62.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-26 22:59:59.999,352bb3a7-21aa-48ca-91b8-b794adcc2104,
62660011,2024-04-26 23:00:00.000,,8627a705-881c-43c2-9681-19467555f754.binning_data.json,10011,62660011,2024-04-27 00:06:50.374,2024-04-27 00:06:50.374,98.0,3.0,25.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-26 23:59:59.999,8627a705-881c-43c2-9681-19467555f754,
62660011,2024-04-27 00:00:00.000,,289ba669-a8f0-4de4-a0b9-128e68e47db4.binning_data.json,10011,62660011,2024-04-27 01:13:33.201,2024-04-27 01:13:33.201,100.0,5.0,70.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 00:59:59.999,289ba669-a8f0-4de4-a0b9-128e68e47db4,
62660011,2024-04-27 01:00:00.000,,df36daa0-8f6b-4be9-b1af-738cb7c934f1.binning_data.json,10011,62660011,2024-04-27 02:07:42.735,2024-04-27 02:07:42.735,100.0,42.0,96.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 01:59:59.999,df36daa0-8f6b-4be9-b1af-738cb7c934f1,
62660011,2024-04-27 02:00:00.000,,248c2d57-8fe1-416d-847c-1e2774030b71.binning_data.json,10011,62660011,2024-04-27 03:34:51.640,2024-04-27 03:34:51.640,100.0,0.0,78.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 02:59:59.999,248c2d57-8fe1-416d-847c-1e2774030b71,
62660011,2024-04-27 03:00:00.000,,b38de4f1-28d4-46ef-9607-f74a6a01376e.binning_data.json,10011,62660011,2024-04-27 04:15:06.321,2024-04-27 04:15:06.321,100.0,12.0,35.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 03:59:59.999,b38de4f1-28d4-46ef-9607-f74a6a01376e,
62660011,2024-04-27 04:00:00.000,,4ea5da35-1d25-4ca5-8cc5-32455242e4fa.binning_data.json,10011,62660011,2024-04-27 05:08:30.051,2024-04-27 05:08:30.051,100.0,92.0,99.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 04:59:59.999,4ea5da35-1d25-4ca5-8cc5-32455242e4fa,
62660011,2024-04-27 05:00:00.000,,e2ee6318-021a-4bbf-b81a-03d013a003ff.binning_data.json,10011,62660011,2024-04-27 06:15:42.816,2024-04-27 06:15:42.816,100.0,0.0,75.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 05:59:59.999,e2ee6318-021a-4bbf-b81a-03d013a003ff,
62660011,2024-04-27 06:00:00.000,,930d6dea-37a3-4793-851e-b2c5cf0674f8.binning_data.json,10011,62660011,2024-04-27 07:06:12.926,2024-04-27 07:06:12.926,86.0,25.0,55.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 06:59:59.999,930d6dea-37a3-4793-851e-b2c5cf0674f8,
62660011,2024-04-27 07:00:00.000,,4afd9a61-e211-4c48-9831-682d78b22864.binning_data.json,10011,62660011,2024-04-29 11:15:18.349,2024-04-29 11:15:18.349,90.0,12.0,49.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-27 07:59:59.999,4afd9a61-e211-4c48-9831-682d78b22864,
62660011,2024-04-29 11:00:00.000,,ed988439-dcba-4b8f-941e-095c3df9543f.binning_data.json,10011,62660011,2024-04-29 12:09:17.117,2024-04-29 12:09:17.117,66.0,0.0,33.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 11:59:59.999,ed988439-dcba-4b8f-941e-095c3df9543f,
62660011,2024-04-29 12:00:00.000,,135fd232-ad19-4553-97fb-c4d95eea9dd6.binning_data.json,10011,62660011,2024-04-29 13:37:49.844,2024-04-29 13:37:49.844,100.0,3.0,75.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 12:59:59.999,135fd232-ad19-4553-97fb-c4d95eea9dd6,
62660011,2024-04-29 13:00:00.000,,a620271e-5710-4a74-bf9a-a0a66a2c992e.binning_data.json,10011,62660011,2024-04-29 14:08:00.290,2024-04-29 14:08:00.290,100.0,4.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 13:59:59.999,a620271e-5710-4a74-bf9a-a0a66a2c992e,
62660011,2024-04-29 14:00:00.000,,9ce7ebf4-dd99-4b15-91fd-8cffeb0c4407.binning_data.json,10011,62660011,2024-04-29 15:10:16.697,2024-04-29 15:10:16.697,100.0,0.0,84.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 14:59:59.999,9ce7ebf4-dd99-4b15-91fd-8cffeb0c4407,
62660011,2024-04-29 15:00:00.000,,8df9deae-1bb9-42bc-9699-e70394e3c8ac.binning_data.json,10011,62660011,2024-04-29 16:02:56.389,2024-04-29 16:02:56.389,100.0,0.0,50.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 15:59:59.999,8df9deae-1bb9-42bc-9699-e70394e3c8ac,
62660011,2024-04-29 16:00:00.000,,183f9440-877f-469d-b432-5bbdc083ae75.binning_data.json,10011,62660011,2024-04-29 17:08:10.985,2024-04-29 17:08:10.985,100.0,0.0,75.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 16:59:59.999,183f9440-877f-469d-b432-5bbdc083ae75,
62660011,2024-04-29 17:00:00.000,,bf3828bc-8ac9-4e43-b492-4aa9b0fe2548.binning_data.json,10011,62660011,2024-04-29 18:03:13.433,2024-04-29 18:03:13.433,100.0,12.0,94.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 17:59:59.999,bf3828bc-8ac9-4e43-b492-4aa9b0fe2548,
62660011,2024-04-29 18:00:00.000,,c78bd7e0-307b-453b-899a-88b61cc74c17.binning_data.json,10011,62660011,2024-04-29 19:05:05.298,2024-04-29 19:05:05.298,100.0,4.0,43.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 18:59:59.999,c78bd7e0-307b-453b-899a-88b61cc74c17,
62660011,2024-04-29 19:00:00.000,,9b1cf0e3-2f6f-4df5-a342-972c3db79941.binning_data.json,10011,62660011,2024-04-29 20:05:22.170,2024-04-29 20:05:22.170,91.0,5.0,33.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 19:59:59.999,9b1cf0e3-2f6f-4df5-a342-972c3db79941,
62660011,2024-04-29 20:00:00.000,,c91be670-3e66-426c-8fb0-178dd5cd0637.binning_data.json,10011,62660011,2024-04-29 21:18:03.021,2024-04-29 21:18:03.021,100.0,0.0,43.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 20:59:59.999,c91be670-3e66-426c-8fb0-178dd5cd0637,
62660011,2024-04-29 21:00:00.000,,d4acd213-6fa4-4625-8c1b-9ae8535012b8.binning_data.json,10011,62660011,2024-04-29 22:12:05.380,2024-04-29 22:12:05.380,100.0,6.0,71.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 21:59:59.999,d4acd213-6fa4-4625-8c1b-9ae8535012b8,
62660011,2024-04-29 22:00:00.000,,bea401e8-f21a-4521-8d15-a3f2d333015b.binning_data.json,10011,62660011,2024-04-29 23:10:08.478,2024-04-29 23:10:08.478,100.0,0.0,48.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 22:59:59.999,bea401e8-f21a-4521-8d15-a3f2d333015b,
62660011,2024-04-29 23:00:00.000,,42632015-9b25-48f2-a692-af454980f1fa.binning_data.json,10011,62660011,2024-04-30 11:17:12.633,2024-04-30 11:17:12.633,100.0,4.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-29 23:59:59.999,42632015-9b25-48f2-a692-af454980f1fa,
62660011,2024-04-30 11:00:00.000,,5a1a89d6-e2cf-472f-b1dd-e150b5b66ee6.binning_data.json,10011,62660011,2024-04-30 12:15:29.944,2024-04-30 12:15:29.944,100.0,11.0,81.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 11:59:59.999,5a1a89d6-e2cf-472f-b1dd-e150b5b66ee6,
62660011,2024-04-30 12:00:00.000,,642f2007-4ab8-4cb7-9477-9f19fbc3bb74.binning_data.json,10011,62660011,2024-04-30 13:50:16.076,2024-04-30 13:50:16.076,100.0,1.0,74.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 12:59:59.999,642f2007-4ab8-4cb7-9477-9f19fbc3bb74,
62660011,2024-04-30 13:00:00.000,,f11cac8f-ca35-4bc8-a406-aba447704d4b.binning_data.json,10011,62660011,2024-04-30 14:20:26.975,2024-04-30 14:20:26.975,100.0,9.0,79.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 13:59:59.999,f11cac8f-ca35-4bc8-a406-aba447704d4b,
62660011,2024-04-30 14:00:00.000,,9c66e9e2-6245-430c-8ed4-44b8b3c8e9a4.binning_data.json,10011,62660011,2024-04-30 15:09:59.274,2024-04-30 15:09:59.274,100.0,0.0,65.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 14:59:59.999,9c66e9e2-6245-430c-8ed4-44b8b3c8e9a4,
62660011,2024-04-30 15:00:00.000,,bea31d50-c5e8-4247-a3d5-0d73f0054249.binning_data.json,10011,62660011,2024-04-30 16:07:21.604,2024-04-30 16:07:21.604,100.0,7.0,79.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 15:59:59.999,bea31d50-c5e8-4247-a3d5-0d73f0054249,
62660011,2024-04-30 16:00:00.000,,bd72eed8-9992-4de9-b55b-7aff2a28d7fc.binning_data.json,10011,62660011,2024-04-30 17:09:57.133,2024-04-30 17:09:57.133,100.0,0.0,36.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 16:59:59.999,bd72eed8-9992-4de9-b55b-7aff2a28d7fc,
62660011,2024-04-30 17:00:00.000,,0e4c52a7-ade3-44df-ae95-3dadcbf99aa2.binning_data.json,10011,62660011,2024-04-30 18:06:22.873,2024-04-30 18:06:22.873,100.0,8.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 17:59:59.999,0e4c52a7-ade3-44df-ae95-3dadcbf99aa2,
62660011,2024-04-30 18:00:00.000,,fa80673a-b2fc-4eaa-bc8e-e3e292322c34.binning_data.json,10011,62660011,2024-04-30 19:13:53.849,2024-04-30 19:13:53.849,100.0,0.0,25.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 18:59:59.999,fa80673a-b2fc-4eaa-bc8e-e3e292322c34,
62660011,2024-04-30 19:00:00.000,,67b6687b-eba4-48bc-8fa1-a7dda6d92517.binning_data.json,10011,62660011,2024-04-30 21:56:15.386,2024-04-30 21:56:15.386,100.0,18.0,79.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 19:59:59.999,67b6687b-eba4-48bc-8fa1-a7dda6d92517,
62660011,2024-04-30 21:00:00.000,,05dce4fd-3f88-4392-9620-f515dc29942c.binning_data.json,10011,62660011,2024-04-30 22:01:00.597,2024-04-30 22:00:45.594,100.0,100.0,100.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 21:59:59.999,05dce4fd-3f88-4392-9620-f515dc29942c,
62660011,2024-04-30 22:00:00.000,,3f9c43d7-3291-4a90-8a9b-e793ada7d2f1.binning_data.json,10011,62660011,2024-04-30 23:45:04.636,2024-04-30 23:45:04.636,100.0,0.0,61.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 22:59:59.999,3f9c43d7-3291-4a90-8a9b-e793ada7d2f1,
62660011,2024-04-30 23:00:00.000,,7e3e0d36-0fc7-41bd-be9e-1a19e278a3c0.binning_data.json,10011,62660011,2024-05-01 00:18:47.307,2024-05-01 00:18:47.307,100.0,7.0,46.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-04-30 23:59:59.999,7e3e0d36-0fc7-41bd-be9e-1a19e278a3c0,
62660011,2024-05-01 00:00:00.000,,7c0cfe16-3424-47c4-b109-149f5df2aaca.binning_data.json,10011,62660011,2024-05-01 01:06:00.752,2024-05-01 01:06:00.752,100.0,0.0,46.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-05-01 00:59:59.999,7c0cfe16-3424-47c4-b109-149f5df2aaca,
62660011,2024-05-01 01:00:00.000,,2037d3c3-0920-4294-bb06-aa81cfad76fe.binning_data.json,10011,62660011,2024-05-01 11:14:36.295,2024-05-01 11:14:36.295,100.0,0.0,50.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-05-01 01:59:59.999,2037d3c3-0920-4294-bb06-aa81cfad76fe,
62660011,2024-05-01 11:00:00.000,,eb1ea387-ff33-48af-be2c-7c37a56b1ef0.binning_data.json,10011,62660011,2024-05-01 12:14:58.260,2024-05-01 12:14:58.260,86.0,10.0,41.0,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-05-01 11:59:59.999,eb1ea387-ff33-48af-be2c-7c37a56b1ef0,
