com.samsung.shealth.tracker.heart_rate,6272009,3
source,tag_id,com.samsung.health.heart_rate.create_sh_ver,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.modify_sh_ver,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,21313,62650131,1,2024-03-13 23:00:00.000,,d04e90df-61a3-421c-834e-b81c884babd6.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-14 00:05:38.376,2024-03-13 23:03:47.831,120.0,65.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-13 23:59:59.999,d04e90df-61a3-421c-834e-b81c884babd6,94.0,
,21313,62650131,1,2024-03-14 00:00:00.000,,4089df77-eb65-4d56-aaea-a8a619af9c5d.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-14 01:03:53.086,2024-03-14 00:05:38.949,117.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-14 00:59:59.999,4089df77-eb65-4d56-aaea-a8a619af9c5d,88.0,
,21313,62650131,1,2024-03-14 01:00:00.000,,5b752cdc-8457-4836-b395-5b9c19bca3cd.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-14 14:08:15.847,2024-03-14 01:36:47.916,120.0,76.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-14 01:59:59.999,5b752cdc-8457-4836-b395-5b9c19bca3cd,100.0,
,21313,62650131,1,2024-03-14 14:00:00.000,,d347a92b-e4f1-44d3-89c5-77b4b5d96b49.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-14 15:13:09.562,2024-03-14 14:08:16.421,109.0,77.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-14 14:59:59.999,d347a92b-e4f1-44d3-89c5-77b4b5d96b49,91.0,
,21316,62650131,1,2024-03-14 14:11:26.639,,,62650131,2024-03-14 15:27:29.256,2024-03-14 15:07:08.454,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-14 14:11:26.639,f98aa373-06c4-4e69-b81d-e2c1aa971689,79.0,
,21313,62650131,1,2024-03-14 15:00:00.000,,57c98d8c-0c0c-4f92-b1bb-fc23211fc97c.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-17 00:34:20.697,2024-03-14 15:13:09.766,106.0,70.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-14 15:59:59.999,57c98d8c-0c0c-4f92-b1bb-fc23211fc97c,89.0,
,21313,62650131,1,2024-03-17 00:00:00.000,,c8c29f4d-928d-46ad-9901-65a532707c5d.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-17 01:04:07.922,2024-03-17 00:34:20.863,111.0,49.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-17 00:59:59.999,c8c29f4d-928d-46ad-9901-65a532707c5d,97.0,
,21313,62650131,1,2024-03-17 01:00:00.000,,38b9a916-5f84-44ea-b780-bab464798961.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 11:06:14.893,2024-03-17 01:04:08.139,117.0,92.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-17 01:59:59.999,38b9a916-5f84-44ea-b780-bab464798961,107.0,
,21313,62650131,1,2024-03-18 11:00:00.000,,373d717c-7ae0-4c13-80f1-53a3d314f3f8.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 12:01:27.586,2024-03-18 11:06:15.011,150.0,54.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 11:59:59.999,373d717c-7ae0-4c13-80f1-53a3d314f3f8,103.0,
,21313,62650131,1,2024-03-18 12:00:00.000,,67579362-8523-49cd-9aeb-d3c5286cc2d4.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 13:01:39.893,2024-03-18 12:01:27.816,146.0,68.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 12:59:59.999,67579362-8523-49cd-9aeb-d3c5286cc2d4,95.0,
,21316,62650131,1,2024-03-18 12:54:46.788,,,62650131,2024-03-18 15:30:24.257,2024-03-18 12:49:13.024,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 12:54:46.788,8d8be2a4-7ead-4340-aec3-10b7fb1a65bb,89.0,
,21313,62650131,1,2024-03-18 13:00:00.000,,7c8da07e-a5c4-4432-b33f-e6ac81ca0a1e.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 14:04:01.084,2024-03-18 13:01:40.775,154.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 13:59:59.999,7c8da07e-a5c4-4432-b33f-e6ac81ca0a1e,111.0,
,21313,62650131,1,2024-03-18 14:00:00.000,,4f04d1ed-a908-4edb-8253-4c41e9653cdd.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 15:11:23.325,2024-03-18 14:04:01.258,128.0,88.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 14:59:59.999,4f04d1ed-a908-4edb-8253-4c41e9653cdd,111.0,
,21313,62650131,1,2024-03-18 15:00:00.000,,6fb9397a-bd46-4d4f-bc9e-53fef153afde.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 16:08:11.266,2024-03-18 15:11:57.479,120.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 15:59:59.999,6fb9397a-bd46-4d4f-bc9e-53fef153afde,100.0,
,21313,62650131,1,2024-03-18 16:00:00.000,,65daa46a-b6e0-46db-a82f-4ffc3893bd19.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 17:02:14.121,2024-03-18 16:08:12.031,139.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 16:59:59.999,65daa46a-b6e0-46db-a82f-4ffc3893bd19,91.0,
,21313,62650131,1,2024-03-18 17:00:00.000,,3bdf8ef6-6dc4-4a10-beb9-c05caf3a067f.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-18 18:01:10.257,2024-03-18 17:02:14.416,112.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 17:59:59.999,3bdf8ef6-6dc4-4a10-beb9-c05caf3a067f,86.0,
,21313,62650131,1,2024-03-18 18:00:00.000,,e9ae49a3-7c56-4951-8451-c50e4f6ba28f.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 11:03:00.852,2024-03-18 18:01:11.277,143.0,74.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-18 18:59:59.999,e9ae49a3-7c56-4951-8451-c50e4f6ba28f,101.0,
,21313,62650131,1,2024-03-19 11:00:00.000,,aa5a9e51-691d-4170-b5f1-84904d43428a.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 12:01:04.110,2024-03-19 11:03:01.025,137.0,55.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 11:59:59.999,aa5a9e51-691d-4170-b5f1-84904d43428a,102.0,
,21313,62650131,1,2024-03-19 15:00:00.000,,0403ce39-37e2-40e0-9d28-c7cb6eff2378.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 16:08:50.932,2024-03-19 13:01:42.704,142.0,73.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 15:59:59.999,0403ce39-37e2-40e0-9d28-c7cb6eff2378,96.0,
,21313,62650131,1,2024-03-19 12:00:00.000,,7ca295da-f807-4914-8b08-5f2be563636f.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 13:01:46.426,2024-03-19 12:49:16.763,121.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 12:59:59.999,7ca295da-f807-4914-8b08-5f2be563636f,96.0,
,21313,62650131,1,2024-03-19 13:00:00.000,,e284c24e-5fbc-4127-b80c-828d780b6302.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 14:08:19.942,2024-03-19 13:09:17.943,135.0,73.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 13:59:59.999,e284c24e-5fbc-4127-b80c-828d780b6302,110.0,
,21313,62650131,1,2024-03-19 14:00:00.000,,83a51632-553f-487a-8545-c3168d08875b.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 15:05:54.253,2024-03-19 14:08:21.080,122.0,72.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 14:59:59.999,83a51632-553f-487a-8545-c3168d08875b,99.0,
,21316,62650131,1,2024-03-19 15:04:42.661,,,62650131,2024-03-19 15:29:54.498,2024-03-19 15:24:27.206,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 15:04:42.661,15d43e47-9d15-4ecc-a3f4-9130aee53535,90.0,
,21313,62650131,1,2024-03-19 16:00:00.000,,cf59f25c-1d8a-4be5-bba6-937f1e4e57c1.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 17:02:23.089,2024-03-19 16:08:51.192,111.0,64.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 16:59:59.999,cf59f25c-1d8a-4be5-bba6-937f1e4e57c1,87.0,
,21313,62650131,1,2024-03-19 17:00:00.000,,1741f947-b20e-4ad6-bcf6-0faf65160ea2.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 18:01:10.580,2024-03-19 17:02:23.330,108.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 17:59:59.999,1741f947-b20e-4ad6-bcf6-0faf65160ea2,94.0,
,21313,62650131,1,2024-03-19 18:00:00.000,,6e2a0305-16ee-4c7d-8b43-dfe9c4c2b378.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-19 19:02:13.740,2024-03-19 18:01:10.794,119.0,54.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 18:59:59.999,6e2a0305-16ee-4c7d-8b43-dfe9c4c2b378,84.0,
,21313,62650131,1,2024-03-19 19:00:00.000,,40cf414a-bc34-4483-b857-1802fea6683c.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 11:17:12.836,2024-03-19 19:02:13.847,83.0,70.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-19 19:59:59.999,40cf414a-bc34-4483-b857-1802fea6683c,77.0,
,21313,62650131,1,2024-03-20 11:00:00.000,,a87d57a7-0e08-4911-a83a-58641c9c4872.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 12:01:39.433,2024-03-20 11:17:12.984,141.0,54.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 11:59:59.999,a87d57a7-0e08-4911-a83a-58641c9c4872,110.0,
,21313,62650131,1,2024-03-20 12:00:00.000,,cc21edff-1d41-44bd-9914-07b654790cc6.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 13:02:35.804,2024-03-20 12:01:39.736,142.0,82.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 12:59:59.999,cc21edff-1d41-44bd-9914-07b654790cc6,98.0,
,21316,62650131,1,2024-03-20 11:30:29.638,,,62650131,2024-03-20 15:55:01.497,2024-03-20 12:34:51.361,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 11:30:29.638,d35d34f5-4f0e-4368-82ab-a8bbf379e577,87.0,
,21313,62650131,1,2024-03-20 13:00:00.000,,69651ee3-8517-4c00-8642-55ebe83e8c60.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 14:06:51.145,2024-03-20 13:02:35.952,148.0,93.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 13:59:59.999,69651ee3-8517-4c00-8642-55ebe83e8c60,117.0,
,21313,62650131,1,2024-03-20 14:00:00.000,,f0446f03-baad-4fa5-b2b9-7df619c2a255.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 15:06:32.494,2024-03-20 14:06:51.385,113.0,79.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 14:59:59.999,f0446f03-baad-4fa5-b2b9-7df619c2a255,102.0,
,21313,62650131,1,2024-03-20 15:00:00.000,,256d7335-90cd-4534-b162-690e8f980c53.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 16:03:11.248,2024-03-20 15:06:32.680,108.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 15:59:59.999,256d7335-90cd-4534-b162-690e8f980c53,89.0,
,21313,62650131,1,2024-03-20 16:00:00.000,,8bffb52c-8ac2-43fe-9881-da13bf4647fa.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 17:05:28.007,2024-03-20 16:03:11.393,140.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 16:59:59.999,8bffb52c-8ac2-43fe-9881-da13bf4647fa,96.0,
,21313,62650131,1,2024-03-20 17:00:00.000,,8d159897-84d1-423a-b134-1b10db0f2bcf.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 18:11:22.990,2024-03-20 17:05:28.205,103.0,66.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 17:59:59.999,8d159897-84d1-423a-b134-1b10db0f2bcf,87.0,
,21313,62650131,1,2024-03-20 18:00:00.000,,0dcb72be-d83a-4faa-b803-1058b6487b9d.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 19:02:43.201,2024-03-20 18:11:23.381,123.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 18:59:59.999,0dcb72be-d83a-4faa-b803-1058b6487b9d,87.0,
,21313,62650131,1,2024-03-20 19:00:00.000,,ed144a68-7611-404b-b681-7dcfa9e314e4.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 20:11:00.782,2024-03-20 19:02:43.331,118.0,63.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 19:59:59.999,ed144a68-7611-404b-b681-7dcfa9e314e4,90.0,
,21313,62650131,1,2024-03-20 20:00:00.000,,026a8ceb-1a4a-472c-806a-0c7dd8eb93d9.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 21:02:22.757,2024-03-20 20:11:01.029,112.0,87.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 20:59:59.999,026a8ceb-1a4a-472c-806a-0c7dd8eb93d9,98.0,
,21313,62650131,1,2024-03-20 21:00:00.000,,5ff7d00f-a693-4bdc-9913-8c33e0695b69.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 22:06:00.401,2024-03-20 21:02:22.922,125.0,71.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 21:59:59.999,5ff7d00f-a693-4bdc-9913-8c33e0695b69,93.0,
,21313,62650131,1,2024-03-20 22:00:00.000,,b08cd81e-bc6f-45b6-990e-938c84f1e5fd.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-20 23:04:22.554,2024-03-20 22:06:00.663,117.0,71.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 22:59:59.999,b08cd81e-bc6f-45b6-990e-938c84f1e5fd,92.0,
,21313,62650131,1,2024-03-20 23:00:00.000,,d65a2ee0-20c3-4c4c-a14e-0ad168b4822e.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-21 00:01:02.077,2024-03-21 00:01:02.077,123.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-20 23:59:59.999,d65a2ee0-20c3-4c4c-a14e-0ad168b4822e,98.0,
,21313,62650131,1,2024-03-21 00:00:00.000,,193e135d-f364-4618-a291-5947ad89e6f3.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-21 01:07:43.200,2024-03-21 00:01:02.347,122.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-21 00:59:59.999,193e135d-f364-4618-a291-5947ad89e6f3,109.0,
,21313,62650131,1,2024-03-21 01:00:00.000,,2d223210-0531-4e3a-90c4-e98cc1f17fee.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-21 02:04:41.065,2024-03-21 01:07:43.326,147.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-21 01:59:59.999,2d223210-0531-4e3a-90c4-e98cc1f17fee,104.0,
,21313,62650131,1,2024-03-21 02:00:00.000,,95c69249-1700-4597-bf42-04f7c62b39bf.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-21 03:03:19.232,2024-03-21 02:04:41.655,118.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-21 02:59:59.999,95c69249-1700-4597-bf42-04f7c62b39bf,97.0,
,21313,62650131,1,2024-03-21 03:00:00.000,,635626c4-14ac-42b0-b1d9-e9bbb8002beb.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-21 04:12:51.478,2024-03-21 03:03:19.401,104.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-21 03:59:59.999,635626c4-14ac-42b0-b1d9-e9bbb8002beb,80.0,
,21313,62650131,1,2024-03-21 04:00:00.000,,94aa0596-1a57-4289-9c76-1ab27d35bb39.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 08:56:06.731,2024-03-21 04:12:52.145,84.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-21 04:59:59.999,94aa0596-1a57-4289-9c76-1ab27d35bb39,72.0,
,21313,62650131,1,2024-03-22 08:00:00.000,,c713791e-2544-48f0-96ee-4fae5dcf8e52.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 09:01:23.012,2024-03-22 08:56:07.184,101.0,64.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 08:59:59.999,c713791e-2544-48f0-96ee-4fae5dcf8e52,87.0,
,21313,62650131,1,2024-03-22 09:00:00.000,,c3138ef9-5aac-4cff-a8f5-851547857db0.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 10:01:01.433,2024-03-22 09:01:23.128,106.0,58.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 09:59:59.999,c3138ef9-5aac-4cff-a8f5-851547857db0,87.0,
,21313,62650131,1,2024-03-22 10:00:00.000,,5852f589-004c-4dbf-8bdb-bbeb9803fd64.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 11:01:00.246,2024-03-22 10:01:01.662,108.0,73.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 10:59:59.999,5852f589-004c-4dbf-8bdb-bbeb9803fd64,89.0,
,21313,62650131,1,2024-03-22 11:00:00.000,,57b170a7-c9c4-4064-b55f-2c32c9abc21d.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 12:02:05.474,2024-03-22 11:01:00.389,162.0,76.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 11:59:59.999,57b170a7-c9c4-4064-b55f-2c32c9abc21d,114.0,
,21313,62650131,1,2024-03-22 12:00:00.000,,2134950e-6949-43e0-8283-ea91ac681be2.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 13:13:56.670,2024-03-22 12:02:06.126,154.0,92.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 12:59:59.999,2134950e-6949-43e0-8283-ea91ac681be2,121.0,
,21313,62650131,1,2024-03-22 13:00:00.000,,a4eb6e0b-a24f-4d6d-9c85-35f70b81b341.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 16:52:09.690,2024-03-22 13:14:57.320,151.0,96.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 13:59:59.999,a4eb6e0b-a24f-4d6d-9c85-35f70b81b341,129.0,
,21313,62650131,1,2024-03-22 16:00:00.000,,aab2f9ed-20a5-4f91-ae20-84dc332efe79.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 17:00:37.351,2024-03-22 16:52:09.849,156.0,58.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 16:59:59.999,aab2f9ed-20a5-4f91-ae20-84dc332efe79,118.0,
,21313,62650131,1,2024-03-22 17:00:00.000,,e57d89e8-3651-4213-9f6b-04626ffe9d7e.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-22 18:02:11.340,2024-03-22 17:00:39.537,150.0,75.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 17:59:59.999,e57d89e8-3651-4213-9f6b-04626ffe9d7e,110.0,
,21313,62650131,1,2024-03-22 18:00:00.000,,2940e79e-4d40-423b-95ce-e4331b9ec40c.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 10:08:10.025,2024-03-22 18:02:11.721,115.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-22 18:59:59.999,2940e79e-4d40-423b-95ce-e4331b9ec40c,96.0,
,21313,62650131,1,2024-03-25 10:00:00.000,,c6ce3ec8-60ef-4c4f-bade-3761dce7e96a.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 11:11:43.442,2024-03-25 10:08:10.212,158.0,57.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 10:59:59.999,c6ce3ec8-60ef-4c4f-bade-3761dce7e96a,118.0,
,21313,62650131,1,2024-03-25 11:00:00.000,,1f77272b-1110-4ff0-8b81-350632b6fcc7.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 12:00:19.419,2024-03-25 11:11:43.716,171.0,121.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 11:59:59.999,1f77272b-1110-4ff0-8b81-350632b6fcc7,144.0,
,21316,62650131,1,2024-03-25 10:44:56.221,,,62650131,2024-03-25 14:12:19.502,2024-03-25 12:34:58.267,,,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 10:44:56.221,9dac4156-099c-4f93-bc95-7a04a52cdc39,120.0,
,21313,62650131,1,2024-03-25 12:00:00.000,,092c3e53-1d5d-44a0-b663-b6ea4baadb7d.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 13:03:11.775,2024-03-25 12:00:20.181,163.0,118.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 12:59:59.999,092c3e53-1d5d-44a0-b663-b6ea4baadb7d,128.0,
,21313,62650131,1,2024-03-25 13:00:00.000,,50775cd6-a633-4479-8830-cd8bbd519ca2.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 14:14:35.612,2024-03-25 13:03:12.708,179.0,83.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 13:59:59.999,50775cd6-a633-4479-8830-cd8bbd519ca2,146.0,
,21313,62650131,1,2024-03-25 14:00:00.000,,709d0151-3e75-4d10-ad22-dd50661dc601.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 15:11:32.946,2024-03-25 14:14:35.856,155.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 14:59:59.999,709d0151-3e75-4d10-ad22-dd50661dc601,102.0,
,21313,62650131,1,2024-03-25 15:00:00.000,,b407a455-cba0-4ad0-b46f-c5b79b318398.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 16:08:08.631,2024-03-25 15:11:34.142,151.0,67.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 15:59:59.999,b407a455-cba0-4ad0-b46f-c5b79b318398,100.0,
,21313,62650131,1,2024-03-25 16:00:00.000,,9f0d3163-2797-473c-bf53-33103ea8111b.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 17:10:12.788,2024-03-25 16:08:08.821,136.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 16:59:59.999,9f0d3163-2797-473c-bf53-33103ea8111b,97.0,
,21313,62650131,1,2024-03-25 17:00:00.000,,502bc62b-59d7-42fb-bd6e-ec367a3e4a00.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 18:03:02.171,2024-03-25 17:10:13.059,123.0,60.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 17:59:59.999,502bc62b-59d7-42fb-bd6e-ec367a3e4a00,100.0,
,21313,62650131,1,2024-03-25 18:00:00.000,,04c4744c-161e-48b2-a637-2f53edd09740.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 19:08:33.760,2024-03-25 18:03:02.289,121.0,75.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 18:59:59.999,04c4744c-161e-48b2-a637-2f53edd09740,101.0,
,21313,62650131,1,2024-03-25 19:00:00.000,,59f99240-3063-4dd6-9cf8-6c785cd72f98.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 20:07:26.524,2024-03-25 19:08:34.847,156.0,61.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 19:59:59.999,59f99240-3063-4dd6-9cf8-6c785cd72f98,105.0,
,21313,62650131,1,2024-03-25 20:00:00.000,,172395e0-1318-4d8f-8677-755021aaf89c.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-25 21:14:45.139,2024-03-25 20:07:27.248,122.0,62.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 20:59:59.999,172395e0-1318-4d8f-8677-755021aaf89c,104.0,
,21313,62650131,1,2024-03-25 21:00:00.000,,630a8a85-dfa3-4fbe-abc3-4195ec234054.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-26 04:00:01.014,2024-03-25 21:14:45.379,119.0,80.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-25 21:59:59.999,630a8a85-dfa3-4fbe-abc3-4195ec234054,96.0,
,21313,62650131,1,2024-03-27 11:00:00.000,,05c5604f-571a-4fbd-a617-5c42d9632c08.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-27 12:02:08.267,2024-03-27 11:27:40.430,146.0,89.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-27 11:59:59.999,05c5604f-571a-4fbd-a617-5c42d9632c08,116.0,
,21313,62650131,1,2024-03-27 12:00:00.000,,407f1f62-7921-475b-828d-9d1f5ae2422e.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-27 13:02:36.767,2024-03-27 12:02:09.021,133.0,54.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-27 12:59:59.999,407f1f62-7921-475b-828d-9d1f5ae2422e,98.0,
,21313,62650131,1,2024-03-27 13:00:00.000,,ecd7760a-a220-4bbf-b5e9-2afc65b10e4e.com.samsung.health.heart_rate.binning_data.json,62650131,2024-03-27 14:07:45.918,2024-03-27 13:02:37.008,170.0,88.0,UTC-0400,PZSgGx/3oA,,com.sec.android.app.shealth,2024-03-27 13:59:59.999,ecd7760a-a220-4bbf-b5e9-2afc65b10e4e,132.0,
