com.samsung.shealth.rewards,6272009,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-10-17 04:00:00.000,,10009,,2022-10-23 04:00:02.554,2022-10-17 22:59:34.532,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6045}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-17 04:00:00.000,05a0d601-4713-4963-b01d-9f20940024b5,1,
,2022-10-18 04:00:00.000,,10009,,2022-10-24 04:00:02.613,2022-10-19 02:51:11.528,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6142}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-18 04:00:00.000,19975521-920d-48fb-a70c-21b1aebcb30d,1,
,2022-10-21 04:00:00.000,,10009,,2022-10-27 04:00:03.567,2022-10-21 19:15:01.447,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6765}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-21 04:00:00.000,9707e8c5-1163-4fea-8f00-2f45831a1780,1,
,2022-10-24 04:00:00.000,,10009,,2022-10-30 04:02:23.307,2022-10-24 22:18:06.044,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7194}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-24 04:00:00.000,537f5069-2a9b-419b-bcc5-7f3a68b996c5,1,
,2022-10-26 04:00:00.000,,10009,,2022-11-01 04:00:01.670,2022-10-26 19:08:59.874,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7878}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-26 04:00:00.000,3b8b0011-e478-4cc6-a22c-22e4ace01160,1,
,2022-10-27 04:00:00.000,,10009,,2022-11-02 04:44:28.743,2022-10-27 18:16:26.086,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8118}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-27 04:00:00.000,14466fcc-4e90-45a0-8235-f4289d78cef7,1,
,2022-10-28 04:00:00.000,,10009,,2022-11-03 04:00:24.264,2022-10-28 19:14:35.849,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6243}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-28 04:00:00.000,37dc9a67-cda0-458e-9d71-3285e2edeb29,1,
,2022-10-31 04:00:00.000,,10009,,2022-11-05 04:46:42.355,2022-10-31 20:29:44.616,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":13467}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-10-31 04:00:00.000,13981975-f1a0-46e0-812b-ca9655b9c873,1,
,2022-11-08 05:00:00.000,,10009,,2022-11-14 05:00:01.325,2022-11-08 20:15:17.099,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6535}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-08 05:00:00.000,520375c9-19cd-4743-8cb7-3a53d946b261,1,
,2022-11-09 05:00:00.000,,10009,,2022-11-15 05:00:03.519,2022-11-09 20:15:51.781,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7789}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-09 05:00:00.000,b59f565c-b700-42d9-a3bd-6c9e0cbbc614,1,
,2022-11-10 05:00:00.000,,10009,,2022-11-16 05:00:01.941,2022-11-10 19:08:59.013,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8393}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-10 05:00:00.000,e7ad7f37-3578-49dc-8bf1-ff5ff29316ba,1,
,2022-11-14 05:00:00.000,,10009,,2022-11-20 05:00:32.872,2022-11-14 19:12:49.090,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7722}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-14 05:00:00.000,4fe9b6f0-6235-4dc9-8019-d8edd6deae0f,1,
,2022-11-21 05:00:00.000,,10009,,2022-11-27 05:00:04.014,2022-11-21 19:00:43.052,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10197}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-21 05:00:00.000,aad5674e-0a69-473e-b352-f34a9649baea,1,
,2022-11-22 05:00:00.000,,10009,,2022-11-28 05:00:03.432,2022-11-22 20:02:52.623,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7654}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-22 05:00:00.000,1e48172e-6dc8-4952-972c-06c0681ce56f,1,
,2022-11-23 05:00:00.000,,10009,,2022-11-29 05:00:03.522,2022-11-23 19:15:09.755,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9141}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-23 05:00:00.000,d85ab8d8-c338-4808-94a0-9c76ed634dfd,1,
,2022-11-24 05:00:00.000,,10009,,2022-11-30 05:06:25.971,2022-11-24 20:03:41.519,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7972}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-24 05:00:00.000,eec91dd1-0baa-4aa4-923f-7e19d76f123b,1,
,2022-11-25 05:00:00.000,,10009,,2022-12-01 05:00:32.648,2022-11-25 20:15:12.535,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7075}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-25 05:00:00.000,e0a90bc5-ccc6-4bf3-a98d-74685b20b636,1,
,2022-11-28 05:00:00.000,,10009,,2022-12-04 05:08:58.986,2022-11-28 19:14:27.502,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8992}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-28 05:00:00.000,063ff781-5997-411c-8776-ec3ae1e904a3,1,
,2022-11-29 05:00:00.000,,10009,,2022-12-05 05:31:16.065,2022-11-29 19:05:42.788,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8830}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-11-29 05:00:00.000,aa685c8b-fea5-4da4-9f5b-5b698b1e81a1,1,
,2022-12-01 05:00:00.000,,10009,,2022-12-07 05:13:46.089,2022-12-01 19:10:44.837,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10418}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-01 05:00:00.000,907a50e8-cb2f-471d-9ba7-e382a2be9114,1,
,2022-12-02 05:00:00.000,,10009,,2022-12-08 05:00:02.877,2022-12-02 19:28:06.838,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7778}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-02 05:00:00.000,6a58b003-2d21-4700-8230-2f02d8b9adfb,1,
,2022-12-05 05:00:00.000,,10009,,2022-12-11 06:22:43.641,2022-12-05 19:04:44.237,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9174}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-05 05:00:00.000,7ed0b374-ad9f-4a58-a8ea-24717f16c29b,1,
,2022-12-06 05:00:00.000,,10009,,2022-12-12 05:07:52.325,2022-12-06 19:12:03.965,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7550}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-06 05:00:00.000,b36013b5-abe2-4927-8653-e2310a98c5a1,1,
,2022-12-08 05:00:00.000,,10009,,2022-12-14 05:00:04.498,2022-12-08 19:31:05.658,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7860}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-08 05:00:00.000,d437887c-c726-41ff-82d6-89171d00ca1c,1,
,2022-12-09 05:00:00.000,,10009,,2022-12-15 05:10:22.123,2022-12-09 20:04:05.461,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7660}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-09 05:00:00.000,8d41fd03-812d-4125-a078-d75a5d2d10e5,1,
,2022-12-12 05:00:00.000,,10009,,2022-12-18 05:23:46.520,2022-12-12 19:14:56.500,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7467}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-12 05:00:00.000,9ba75128-4c89-438b-a94a-c81c46a222d6,1,
,2022-12-13 05:00:00.000,,10009,,2022-12-19 05:10:00.567,2022-12-13 19:11:26.810,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7639}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-13 05:00:00.000,6e7b82d9-7170-49de-a355-af5d94dd613c,1,
,2022-12-15 05:00:00.000,,10009,,2022-12-21 05:00:02.743,2022-12-15 18:14:27.589,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10206}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-15 05:00:00.000,350d3998-1b2f-4aa1-8d28-7192b9e25962,1,
,2022-12-16 05:00:00.000,,10009,,2022-12-22 05:05:25.710,2022-12-16 18:15:00.797,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":13122}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-16 05:00:00.000,bd847966-69d5-49c6-8edd-57967c6bef22,1,
,2022-12-19 05:00:00.000,,10009,,2022-12-25 05:02:24.777,2022-12-19 18:15:01.023,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8957}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-19 05:00:00.000,2df530f0-1695-4585-ac20-33eb8a455a0e,1,
,2022-12-21 05:00:00.000,,10009,,2022-12-27 05:29:28.450,2022-12-21 18:56:26.440,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":11292}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-21 05:00:00.000,c52e9f4c-9f89-439d-9965-c9813b9aa169,1,
,2022-12-22 05:00:00.000,,10009,,2022-12-28 05:13:05.256,2022-12-22 17:11:27.318,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9441}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2022-12-22 05:00:00.000,90d45f9f-0081-4f49-802f-0809e358c3a1,1,
,2023-01-09 05:00:00.000,,10009,,2023-01-15 05:00:02.023,2023-01-09 19:15:01.296,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7456}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-09 05:00:00.000,97a51b0d-7d40-47df-ac08-163bc83411ad,1,
,2023-01-10 05:00:00.000,,10009,,2023-01-16 05:00:03.034,2023-01-10 18:21:20.124,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10149}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-10 05:00:00.000,06d82ddd-77dc-4835-a8da-2a717cbd6ef6,1,
,2023-01-11 05:00:00.000,,10009,,2023-01-17 05:00:02.810,2023-01-12 03:17:54.419,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6675}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-11 05:00:00.000,7a50c71b-12a3-4e29-a364-137c871f7a1e,1,
,2023-01-13 05:00:00.000,,10009,,2023-01-19 12:08:24.218,2023-01-13 20:15:02.950,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8659}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-13 05:00:00.000,11b2227e-2a3d-4de2-9547-54ddcbe30dbd,1,
,2023-01-16 05:00:00.000,,10009,,2023-01-22 05:00:01.603,2023-01-16 17:55:02.147,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9602}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-16 05:00:00.000,45b4fd06-a75e-456a-a0bb-841bde8a612d,1,
,2023-01-17 05:00:00.000,,10009,,2023-01-23 05:00:01.979,2023-01-17 19:54:51.781,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7921}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-17 05:00:00.000,5b66e608-9fe0-4acb-b4fa-b091ec1ad1f0,1,
,2023-01-18 05:00:00.000,,10009,,2023-01-24 05:02:21.462,2023-01-18 20:15:02.626,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6951}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-18 05:00:00.000,ff7334ad-f5f7-4a5d-8227-d5326f9c845d,1,
,2023-01-23 05:00:00.000,,10009,,2023-01-29 05:00:12.769,2023-01-23 19:06:13.843,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10134}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-23 05:00:00.000,dcb027e4-227b-422e-9178-dae658c2dc21,1,
,2023-01-27 05:00:00.000,,10009,,2023-02-02 05:00:02.654,2023-01-28 00:15:15.849,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6888}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-01-27 05:00:00.000,7810ab91-52cf-4959-9137-f3b1c66a4251,1,
,2023-02-02 05:00:00.000,,10009,,2023-02-08 05:25:33.577,2023-02-03 00:35:10.038,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6764}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-02 05:00:00.000,1e92bd5c-1da6-4b20-a83e-80edd9504988,1,
,2023-02-06 05:00:00.000,,10009,,2023-02-12 05:07:37.778,2023-02-06 19:18:44.569,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8498}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-06 05:00:00.000,1518aa5c-6243-4de0-85f8-c474995e8836,1,
,2023-02-07 05:00:00.000,,10009,,2023-02-13 05:00:03.203,2023-02-07 20:06:35.969,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6449}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-07 05:00:00.000,50712569-38ca-4106-b854-c83ae3ceb9d5,1,
,2023-02-08 05:00:00.000,,10009,,2023-02-14 05:00:04.437,2023-02-08 20:01:22.942,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":9665}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-08 05:00:00.000,e79729d7-ee56-40c2-bdb5-142b89f73612,1,
,2023-02-09 12:00:00.000,,,,2023-02-09 15:26:09.711,2023-02-09 15:26:09.711,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC-0500,4,5vLahzXBCy,com.sec.android.app.shealth,Sleep.Goal,2023-02-09 04:30:00.000,72dfc43e-a7f5-47d3-886d-7bd65425a0ad,1,
,2023-02-07 11:00:00.000,,,,2023-02-09 15:26:09.711,2023-02-09 15:26:09.711,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC-0500,3,5vLahzXBCy,com.sec.android.app.shealth,Sleep.Goal,2023-02-07 04:30:00.000,6c219123-769e-4e30-b881-a534bca7de7f,0,
,2023-02-02 11:50:00.000,,,,2023-02-09 15:26:09.711,2023-02-09 15:26:09.711,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC-0500,2,5vLahzXBCy,com.sec.android.app.shealth,Sleep.Goal,2023-02-02 04:10:00.000,cbf1422a-9b61-4cb9-a48d-9cfaa5141e15,0,
,2022-11-24 12:00:00.000,,,,2023-02-09 15:26:09.711,2023-02-09 15:26:09.711,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC-0500,1,5vLahzXBCy,com.sec.android.app.shealth,Sleep.Goal,2022-11-24 06:20:00.000,10eb6d06-3f4c-42d5-b914-06ef21eaf729,0,
,2023-02-09 05:00:00.000,,10009,,2023-02-15 05:00:03.782,2023-02-09 23:24:03.445,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6238}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-09 05:00:00.000,f7287124-1840-4d9b-bc94-f4348ee6a65b,1,
,2023-02-10 05:00:00.000,,10009,,2023-02-16 05:00:03.939,2023-02-10 19:40:04.587,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7581}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-10 05:00:00.000,2633ac33-59e2-4254-b4eb-20aee71a69dd,1,
,2023-02-13 05:00:00.000,,10009,,2023-02-19 06:32:23.548,2023-02-13 22:39:26.574,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8340}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-13 05:00:00.000,10668cb4-718a-4d31-87a5-80a83639b7fd,1,
,2023-02-14 05:00:00.000,,10009,,2023-02-20 05:00:02.481,2023-02-14 20:15:01.664,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7674}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-14 05:00:00.000,f048c7af-0851-4522-98f7-d8babda32629,1,
,2023-02-15 05:00:00.000,,10009,,2023-02-21 05:00:03.596,2023-02-15 20:09:24.097,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6952}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-15 05:00:00.000,cadc06aa-3ae0-42c1-85fb-4565d34d6483,1,
,2023-02-21 05:00:00.000,,10009,,2023-02-27 05:00:03.115,2023-02-21 20:50:12.739,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7977}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-02-21 05:00:00.000,0801255a-fa87-4eb8-9a39-a8e049e4fbbf,1,
,2023-03-03 05:00:00.000,,10009,,2023-03-09 05:09:45.228,2023-03-03 21:25:15.076,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6709}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-03 05:00:00.000,cfda0735-92ea-4b3a-818c-5f2e124bd881,1,
,2023-03-06 05:00:00.000,,10009,,2023-03-12 05:00:04.350,2023-03-06 21:39:20.951,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6710}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-06 05:00:00.000,f3430398-9126-4291-8e9b-05cec8299ec3,1,
,2023-03-08 05:00:00.000,,10009,,2023-03-14 04:05:09.329,2023-03-08 21:32:41.486,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7639}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-08 05:00:00.000,bb5a8c0f-30e1-4e66-bca6-969292595068,1,
,2023-03-27 04:00:00.000,,10009,,2023-04-02 04:00:02.446,2023-03-27 19:15:01.537,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":9080}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-27 04:00:00.000,970ba944-69ce-4d7e-97cc-d321afda50be,1,
,2023-03-28 04:00:00.000,,10009,,2023-04-03 04:00:02.168,2023-03-28 19:35:24.554,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6967}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-28 04:00:00.000,8f89ee55-3859-4d1c-8958-e3a74c0b7db6,1,
,2023-03-29 04:00:00.000,,10009,,2023-04-04 04:00:03.776,2023-03-29 19:15:17.646,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6774}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-29 04:00:00.000,d85a32da-f5fa-4ff5-aecf-75785b5b6d4e,1,
,2023-03-30 04:00:00.000,,10009,,2023-04-05 04:00:03.299,2023-03-30 19:15:01.394,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6519}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-03-30 04:00:00.000,23e73690-19d4-4cab-8dd0-05ecced81e17,1,
,2023-04-03 04:00:00.000,,10009,,2023-04-09 04:00:03.274,2023-04-03 19:15:01.374,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7076}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-03 04:00:00.000,39ac001f-b53a-4a65-b694-b687729d38f9,1,
,2023-04-04 04:00:00.000,,10009,,2023-04-10 04:00:03.486,2023-04-04 19:15:01.496,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6525}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-04 04:00:00.000,ae267e82-9467-46b2-ade4-2f30c9f267f9,1,
,2023-04-05 04:00:00.000,,10009,,2023-04-11 04:00:02.872,2023-04-05 19:09:29.221,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6188}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-05 04:00:00.000,6ad9cb6a-6450-40e9-af52-e8e874bf7067,1,
,2023-04-06 04:00:00.000,,10009,,2023-04-12 04:00:04.425,2023-04-06 19:18:36.412,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6297}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-06 04:00:00.000,ec8f8169-1ff9-445d-a307-83f245c2a5f8,1,
,2023-04-08 04:00:00.000,,10009,,2023-04-14 04:00:03.138,2023-04-09 00:35:01.957,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6057}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-08 04:00:00.000,9056c83e-acf5-44e8-8bb2-c0886fe7bc1f,1,
,2023-04-11 04:00:00.000,,10009,,2023-04-17 04:00:03.414,2023-04-11 19:15:01.389,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6929}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-11 04:00:00.000,6fffb31d-bd87-40c7-abc8-d9408721d15c,1,
,2023-04-12 04:00:00.000,,10009,,2023-04-18 04:05:41.166,2023-04-13 00:40:57.017,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6323}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-12 04:00:00.000,4c5ed89a-b8bf-47ff-809a-9059d8549b1f,1,
,2023-04-14 04:00:00.000,,10009,,2023-04-20 04:00:03.320,2023-04-14 17:16:02.134,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10680}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-14 04:00:00.000,9160476a-2395-47aa-8ff2-306275a16951,1,
,2023-04-18 04:00:00.000,,10009,,2023-04-24 04:06:56.742,2023-04-18 20:08:12.834,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6102}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-18 04:00:00.000,d4bb7fb0-2756-4c13-a872-2968864cb3e9,1,
,2023-04-21 04:00:00.000,,10009,,2023-04-27 04:00:04.164,2023-04-22 01:15:02.018,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6103}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-21 04:00:00.000,89049c2a-3220-4dee-9429-b94e39d88ef2,1,
,2023-04-25 04:00:00.000,,10009,,2023-05-01 04:15:53.884,2023-04-25 18:37:11.535,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":7881}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-25 04:00:00.000,cd2c4581-b086-4054-b9d8-1b945795e3a5,1,
,2023-04-27 04:00:00.000,,10009,,2023-05-03 04:00:34.775,2023-04-27 22:03:39.509,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6447}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-04-27 04:00:00.000,4563126f-710f-4e1c-9440-bf8c9bb635da,1,
,2023-05-01 04:00:00.000,,10009,,2023-05-07 04:00:03.519,2023-05-01 19:18:07.183,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6607}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-01 04:00:00.000,4d53d0be-e67a-4cb6-8162-80b0a082d57a,1,
,2023-05-02 04:00:00.000,,10009,,2023-05-08 04:00:02.683,2023-05-02 19:15:00.560,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6102}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-02 04:00:00.000,29abd8b1-bb62-45eb-99c0-7c3dff7ff061,1,
,2023-05-04 04:00:00.000,,10009,,2023-05-10 04:00:03.415,2023-05-04 16:29:01.758,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":10373}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-04 04:00:00.000,78e482e0-2efb-4bac-8b6f-2c1b2d6fbf52,1,
,2023-05-08 04:00:00.000,,10009,,2023-05-14 04:14:03.352,2023-05-08 19:15:00.556,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6763}",5vLahzXBCy,com.sec.android.app.shealth,tracker.pedometer,2023-05-08 04:00:00.000,991a22a4-aec2-4706-94f5-97315c503e9b,1,
